SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0.006164112,0.040919929,78,0,1648.0,3506.416707683644,13,0,1,0,0.0
0.02613766,0.350955131,26,0,0.08731393,4500.0,4,0,0,0,0.0
0.040114397,0.42308995,49,0,0.514743851,7358.0,20,0,2,0,0.0
0.027083526,0.23986633,38,0,0.349265073,10000.0,15,0,1,0,1.0
0.202271693,0.550124965,33,1,0.152,4874.0,4,0,0,1,0.0
0.012336844,0.026609718,67,0,0.108494575,20000.0,8,0,0,0,0.0
0.112195636,0.004450898,66,0,0.085438757,22916.0,11,1,1,0,2.0
0.071371667,0.89509358,48,0,0.841037403,5667.0,5,0,1,0,2.0
0.013490163,0.374993771,60,0,2348.0,4742.111118656926,8,0,2,0,0.0
0.060439832,0.622091458,76,0,2.10889042,1450.0,16,0,3,0,1.0
0.005715164,0.032486347,58,0,0.193570608,4354.0,10,0,1,0,0.0
0.21993903,0.939802648,57,0,0.6085704,8330.0,11,0,2,1,0.0
0.074987401,0.795944233,43,0,0.494335736,4854.0,6,0,2,0,0.0
0.012553649,0.122201781,42,0,0.236139807,11615.0,8,0,2,0,2.0
0.096209421,0.76635877,47,0,1.529721199,1900.0,12,0,1,0,1.0
0.108833632,0.927155311,61,0,0.716483347,13000.0,17,0,2,0,0.0
0.006446423,0.074555389,63,0,554.0,3447.9712689687826,5,0,1,0,0.0
0.035140074,0.568661045,51,0,0.312908729,7033.0,8,0,0,0,1.0
0.006281914,0.0,73,0,144.0,2287.7209126704633,4,0,0,0,0.0
0.675666667,0.96920308,42,3,0.53304442,3691.0,11,1,1,2,3.0
0.033455736,0.298695983,33,0,0.107370526,24000.0,12,0,1,0,0.0
0.048497989,0.559281357,53,0,0.442311538,5000.0,10,0,1,0,2.0
0.016487059,0.0,42,0,0.184851894,8000.0,9,0,1,0,2.0
0.027116708,0.010792794,28,0,0.10330203,3300.0,8,0,0,0,0.0
0.008602876,0.057336525,68,0,75.0,3137.688211867289,8,0,0,0,0.0
0.023922133,0.1667243,50,0,0.353533257,9636.0,18,0,2,0,1.0
0.028346275,0.428677014,60,0,0.237848347,10800.0,3,0,1,0,2.0
0.005475766,0.014418773,67,0,206.0,3641.8932461855197,6,0,1,0,0.0
0.34324583,0.9999999,22,98,0.0,82.85457544391117,0,98,0,98,0.0
0.040769346,0.509782282,58,0,0.214076246,3750.0,9,0,0,0,0.0
0.033665299,0.447963801,52,0,0.363610995,7166.0,9,0,2,0,0.0
0.014692878,0.0,46,0,0.0,1970.9047074370856,2,0,0,0,0.0
0.620439371,1.252911814,40,0,0.058485379,4000.0,5,5,0,1,1.0
0.173949643,0.333265837,48,3,0.373137217,10333.0,20,0,1,0,1.0
0.01270207,0.072507345,47,0,0.428285746,9000.0,9,0,2,0,2.0
0.017965852,0.194663131,59,0,0.519703564,8500.0,8,0,2,0,2.0
0.021440621,0.311989242,59,0,0.701594533,7462.0,7,0,1,0,0.0
0.653315198,0.9999999,59,98,0.0,2297.0,0,98,0,98,0.0
0.007139716,0.051605819,69,0,0.005823187,11333.0,7,0,0,0,0.0
0.018179538,0.227346904,57,0,0.634146341,6067.0,15,0,3,0,1.0
0.007917704,0.102365202,58,0,0.299252536,7491.0,10,0,1,0,0.0
0.01056791,0.00057574,69,0,2115.0,3919.8414452295565,9,0,1,0,0.0
0.096909335,0.641534587,65,1,0.098080384,3333.0,8,0,0,0,0.0
0.030254033,0.018960815,40,0,0.00295858,16223.0,11,0,0,0,0.0
0.087911737,0.724754706,52,0,0.009954408,155508.0,4,0,1,0,1.0
0.053328162,0.756969813,48,0,0.151603499,10975.0,9,0,2,0,0.0
0.013923364,0.096850751,36,0,0.07505361,6994.0,5,0,0,0,1.0
0.013204214,0.004890529,91,0,17.0,2956.5637600397718,11,0,0,0,0.0
0.042558937,0.807619105,58,0,0.356239644,11466.0,10,0,2,0,3.0
0.029704581,0.167280018,48,0,0.540804464,4300.0,13,0,2,0,2.0
0.057892484,0.841319267,54,0,0.228841008,7100.0,8,0,0,0,1.0
0.009946529,0.007624809,73,0,417.0,3676.789609798242,5,0,0,0,1.0
0.173779412,0.960876177,34,0,0.330512693,8035.0,18,0,0,0,1.0
0.524861734,0.9999999,26,0,0.204598467,3000.0,2,2,0,0,0.0
0.019391442,0.327590185,35,0,0.106052491,5600.0,3,0,0,0,0.0
0.013205059,0.0,41,0,2179.0,4158.831856789408,7,0,2,0,0.0
0.034575253,0.340316839,47,0,1.023984011,1500.0,12,0,1,0,0.0
0.345915508,0.888728409,57,1,3954.0,7707.798037187547,11,1,2,0,2.0
0.012134423,0.0069993,42,0,0.451958955,2143.0,5,0,1,0,2.0
0.028808616,0.62360277,66,0,0.266603515,9500.0,5,0,1,0,0.0
0.046939036,0.680868187,61,0,0.575407252,3805.0,10,0,2,0,0.0
0.093759338,0.863525284,52,0,0.668763103,8585.0,14,0,2,0,0.0
0.010708624,0.021726591,50,0,0.115442279,2000.0,2,0,0,0,1.0
0.07060122,0.9999999,23,0,0.110439339,2480.0,1,0,0,0,0.0
0.008888521,0.000793626,53,0,0.160138889,7199.0,6,0,1,0,0.0
0.011065393,0.120481928,56,0,0.250854139,7609.0,3,0,2,0,2.0
0.054460079,0.618625277,27,0,0.178872054,2375.0,6,0,0,0,0.0
0.08438607,0.982707917,32,0,0.543859649,1880.0,6,0,0,0,2.0
0.045231271,0.327702635,57,1,0.896313364,2603.0,14,0,2,0,0.0
0.012378626,0.018807959,63,0,0.45818561,4794.0,9,0,2,0,0.0
0.012363887,0.136303693,56,0,0.255374463,10000.0,19,0,1,0,1.0
0.2536928,0.889277681,44,0,0.220243674,3200.0,5,1,0,0,0.0
0.025206067,0.451903847,83,0,0.422644339,4000.0,6,0,2,0,0.0
0.014440532,0.0,42,0,0.0,5166.0,3,0,0,0,0.0
0.015344348,0.291401913,66,0,0.364484735,7500.0,14,0,2,0,0.0
0.048895947,0.0,43,1,0.18570879,10397.0,8,0,1,0,2.0
0.019769351,0.004207683,55,0,0.430189937,3000.0,12,0,1,0,0.0
0.410769896,0.9999999,32,1,0.303919268,4260.0,5,1,0,0,3.0
0.019486806,0.175689187,25,0,0.114379757,4860.0,3,0,0,0,0.0
0.006689654,0.083924782,67,0,0.811409528,5100.0,4,0,1,0,0.0
0.009861867,0.105345967,60,0,0.018796241,5000.0,2,0,0,0,0.0
0.041678232,0.700706572,62,0,2625.0,4915.0387063872395,11,0,2,0,0.0
0.008221903,0.000759446,77,0,0.0,7779.0,3,0,0,0,0.0
0.01497277,0.113582473,57,0,0.38823839,7600.0,18,0,1,0,0.0
0.024473661,0.12900665,51,0,0.306981675,6602.0,15,0,1,0,0.0
0.007369968,0.002790633,69,0,0.038349943,7926.0,6,0,0,0,0.0
0.124299941,0.10579471,43,1,8801.0,0.0,10,0,3,0,3.0
0.012541395,0.114435406,63,0,0.437009691,6500.0,14,0,1,0,0.0
0.05874827,0.372863081,64,1,0.20060119,16300.0,14,0,1,0,1.0
0.005567837,0.053694818,71,0,0.062706271,6968.0,7,0,0,0,0.0
0.091787398,0.403798101,29,1,0.8814202,2900.0,5,0,1,0,0.0
0.006223841,0.0,71,0,0.0,1846.8595061087487,2,0,0,0,0.0
0.009679419,0.010646346,59,0,0.007181165,11000.0,11,0,0,0,1.0
0.008216021,0.033801607,60,0,0.343881857,1895.0,9,0,0,0,0.0
0.022509271,0.339193169,67,0,0.54529892,7593.0,9,0,2,0,1.0
0.053318224,0.9999999,39,0,0.382289417,7870.0,4,0,1,0,0.0
0.008377215,0.109950669,66,0,73.0,2825.730926569766,5,0,0,0,0.0
0.228874526,0.772237828,50,2,0.534759358,4300.0,17,0,1,0,2.0
0.023938577,0.36101531,51,0,0.334444259,6000.0,13,0,2,0,2.0
0.075305993,0.553176105,51,0,0.963209811,3750.0,13,0,2,0,0.0
0.134422782,0.966957206,54,0,0.869633099,6404.0,15,0,2,0,0.0
0.004269594,0.028171463,67,0,0.21545703,6585.0,5,0,1,0,0.0
0.009843007,0.025946003,55,0,0.102996055,9378.0,7,0,1,0,1.0
0.016492494,0.031434554,83,0,0.018245439,4000.0,15,0,0,0,0.0
0.375996865,0.9999999,26,0,414.0,749.766940493438,1,1,0,0,0.0
0.018669477,0.101799673,27,0,0.196401799,2000.0,4,0,0,0,0.0
0.082629809,0.829376301,66,0,6886.0,5442.022239508164,21,0,2,0,0.0
0.015477771,0.147020404,52,0,0.024993558,3880.0,4,0,0,0,0.0
0.063031278,0.764418183,62,0,0.679860012,12000.0,18,0,1,0,0.0
0.217866887,0.079676613,54,2,0.187822961,4450.0,9,1,1,0,1.0
0.005696975,0.003824549,76,0,0.16141929,2000.0,3,0,0,0,0.0
0.034067328,0.132867133,22,0,0.003468208,864.0,1,0,0,0,0.0
0.025372884,0.210083931,42,0,0.102779444,5000.0,11,0,0,0,0.0
0.057139048,0.539730135,29,0,0.034881138,4500.0,3,0,0,0,0.0
0.032111245,0.10646363,58,1,2905.0,4215.919303570444,9,0,1,0,0.0
0.088273012,3306.0,49,0,0.284225082,9400.0,8,0,3,0,1.0
0.021341293,0.098156074,39,0,0.395939086,6500.0,7,0,2,0,1.0
0.021369333,0.034766725,48,0,0.004949753,6666.0,12,0,0,0,0.0
0.004571726,0.03053864,79,0,0.007690829,5200.0,3,0,0,0,0.0
0.012135404,0.0,77,0,0.0,2019.4359565933612,3,0,0,0,0.0
0.005852464,0.202063835,64,0,0.134955752,5875.0,4,0,1,0,0.0
0.033942164,0.489310238,44,0,0.220849735,7366.0,11,0,0,0,1.0
0.127735322,0.0,30,0,160.0,2434.3587708413593,7,0,0,1,0.0
0.008727695,0.025249098,65,0,0.338609827,12760.0,8,0,2,0,0.0
0.011974411,0.156222202,76,0,0.213946513,4000.0,8,0,0,0,0.0
0.023916313,0.258291282,75,0,0.100398755,18306.0,24,0,0,0,0.0
0.25467886,1.515271369,61,1,0.537031658,3442.0,10,0,1,0,0.0
0.017604997,0.247685857,58,0,0.422947132,8000.0,16,0,2,0,0.0
0.069397207,0.787765293,32,0,0.103438313,3460.0,2,0,0,0,1.0
0.004558346,0.073343356,71,0,0.205336345,14166.0,6,0,2,0,2.0
0.026082004,0.141615564,59,0,0.840602285,3851.0,17,0,1,0,1.0
0.012633336,0.000145117,77,0,0.162213411,5800.0,11,0,0,0,0.0
0.270295969,0.0,35,3,0.106420795,4500.0,6,0,0,1,1.0
0.010322467,0.072735398,65,0,0.284559762,4701.0,12,0,1,0,0.0
0.011013575,0.013611585,40,0,1597.0,3215.878128574914,5,0,1,0,0.0
0.035703203,0.013599505,46,1,0.150779896,7500.0,5,0,1,0,0.0
0.016482163,0.250482936,44,0,0.461983689,3800.0,7,0,1,0,4.0
0.00987612,0.032742638,88,0,0.012817226,3900.0,11,0,0,0,0.0
0.038013681,0.08482717,47,0,4536.0,5471.896167616898,18,0,2,0,0.0
0.025048229,0.315165169,59,0,411.0,2437.814547950895,3,0,0,0,0.0
0.286764774,0.9999999,50,0,81.0,1880.9431347379227,0,1,0,0,0.0
0.020371986,0.151553185,30,0,0.117099135,3005.0,10,0,0,0,0.0
0.024837391,0.352982351,49,0,0.144571318,10333.0,3,0,2,0,0.0
0.017213566,0.0,42,0,0.368303763,11666.0,7,0,2,0,2.0
0.032754622,0.614310136,75,0,0.885088011,3010.0,9,0,1,0,0.0
0.022985828,0.229210748,65,0,0.067993524,10500.0,12,0,0,0,0.0
0.017728859,0.28830398,38,0,0.027818448,4780.0,4,0,0,0,0.0
0.171400315,0.508756591,51,2,0.828683309,4085.0,14,0,2,0,0.0
0.030258669,0.395467941,47,0,0.387648988,12500.0,13,0,2,0,0.0
0.025066798,0.061991144,27,0,0.032193561,5000.0,9,0,0,0,0.0
0.017279045,0.319337559,43,0,0.122859718,3328.0,4,0,0,0,1.0
0.009545278,0.013256134,81,0,0.00819836,5000.0,18,0,0,0,0.0
0.017218145,0.002947866,72,0,0.366273299,9066.0,19,0,3,0,0.0
0.014029905,0.004266524,46,0,0.310489002,5500.0,7,0,2,0,2.0
0.073297823,0.008102149,28,1,0.612335618,5398.0,9,0,2,0,0.0
0.030084708,0.639558137,56,0,0.221935828,11250.0,8,0,2,0,2.0
0.04914886,0.289169584,45,1,0.605772615,2840.0,9,0,1,0,2.0
0.049908247,0.537523124,36,0,0.491240701,4166.0,5,0,1,0,2.0
0.047286425,0.808746084,59,0,0.512305228,6866.0,5,0,2,0,1.0
0.028536304,0.0,21,0,0.0,0.0,1,0,0,0,0.0
0.00900176,0.062542888,51,0,0.0888964,5916.0,4,0,0,0,3.0
0.050694464,0.717065227,44,0,0.269360902,10639.0,6,0,0,0,3.0
0.019757964,0.003866538,53,0,0.092486616,5416.0,6,0,0,0,0.0
0.016478689,0.04704678,58,0,0.456554345,10000.0,18,0,2,0,1.0
0.080113123,0.744279066,34,0,1441.0,0.0,7,0,0,0,2.0
0.01645875,0.012907629,36,0,0.439797705,5140.0,7,0,1,0,0.0
0.263940304,0.981655515,65,0,0.519337017,3800.0,12,0,2,1,1.0
0.011436993,0.06161318,58,0,480.0,3132.646608587388,7,0,0,0,0.0
0.019153646,0.187228751,60,0,0.499307799,6500.0,10,0,2,0,0.0
0.302386697,0.9999999,35,0,486.0,2011.5714706961094,2,0,0,1,2.0
0.035849692,0.646997974,56,0,0.36326024,7250.0,7,0,2,0,1.0
0.017739506,0.247850143,47,0,0.374743467,7308.0,7,0,1,0,2.0
0.004704235,0.033872047,61,0,712.0,3276.013563593041,4,0,1,0,0.0
0.048181247,0.0,46,0,0.473235066,11600.0,7,0,4,0,0.0
0.034050793,1.000291655,56,0,0.275044326,13535.0,5,0,2,0,3.0
0.028428438,0.603447596,61,0,0.528201725,6027.0,8,0,2,0,1.0
0.049692867,0.533174429,57,0,1411.0,0.0,17,0,0,0,3.0
0.010488389,0.036330911,46,0,0.249653899,6500.0,4,0,1,0,1.0
0.023037423,0.010665374,28,0,0.000526177,3800.0,2,0,0,0,2.0
0.006295666,0.018132125,78,0,1444.0,3282.759209212737,4,0,2,0,0.0
0.021499987,0.011829965,41,0,2300.0,4505.183007776632,10,0,2,0,0.0
0.013770711,0.061651956,34,0,0.106736658,8000.0,7,0,0,0,0.0
0.026427678,0.294426393,26,0,0.21713615,2555.0,4,0,0,0,0.0
0.008027743,0.001411414,55,0,0.076826423,5570.0,13,0,1,0,0.0
0.038356252,0.533166009,37,0,0.212765957,4887.0,6,0,0,0,0.0
0.581132162,1.269925021,50,0,1895.0,6130.173613631609,11,4,2,0,0.0
0.031455479,0.418629069,56,0,0.48772797,11733.0,10,0,3,0,0.0
0.0111177,0.016732271,64,0,3222.0,5188.008154111755,15,0,2,0,0.0
0.212587366,0.265583034,66,0,0.837025689,8485.0,22,0,4,1,1.0
0.117259805,0.068352006,66,0,0.362920327,3300.0,20,0,1,1,0.0
0.047637837,0.420557286,56,0,0.059422912,10500.0,9,0,0,0,0.0
0.008441152,0.060137102,63,0,0.350203062,3200.0,8,0,1,0,1.0
0.066690655,0.795988736,48,0,0.504070847,7000.0,8,0,2,0,1.0
0.005441165,0.024092173,75,0,0.012420479,3300.0,8,0,0,0,0.0
0.004648909,0.006849774,63,0,0.114985258,7800.0,7,0,1,0,0.0
0.014239552,0.093786183,65,0,0.958367481,6100.0,13,0,3,0,0.0
0.056296683,0.508493515,41,0,0.667695927,6800.0,11,0,3,0,1.0
0.034940464,0.0652436,46,1,0.899095669,2100.0,8,0,2,0,1.0
0.007558104,0.002809271,86,0,0.001537279,1300.0,7,0,0,0,0.0
0.010461708,0.275066321,69,0,835.0,2919.1939997902577,6,0,0,0,0.0
0.084588739,0.592060522,41,0,0.986670221,3750.0,10,0,2,0,1.0
0.017838285,0.244959173,58,0,0.215556889,5000.0,3,0,1,0,0.0
0.014306832,0.24527345,59,0,2937.0,4624.3312064981055,17,0,1,0,0.0
0.135497944,0.9999999,31,0,0.0,0.0,0,0,0,0,0.0
0.005306201,0.000806989,63,0,0.115792281,15000.0,5,0,1,0,0.0
0.025071024,0.026399082,32,0,0.532093581,5000.0,10,0,1,0,0.0
0.014387012,0.0,60,0,0.615397434,6000.0,12,0,2,0,0.0
0.048728661,0.20402754,41,0,0.868653205,5100.0,19,0,1,0,0.0
0.33723203,1.013748281,48,2,0.760995113,2250.0,8,0,1,0,0.0
0.014748424,0.185600625,67,0,0.519031858,4833.0,16,0,2,0,1.0
0.01133448,0.00959952,38,0,3272.0,2687.9310700463975,3,0,1,0,0.0
0.012115595,0.017630742,60,0,0.025592191,8400.0,8,0,0,0,1.0
0.296184833,0.983457553,30,2,0.052987198,5623.0,5,0,0,0,0.0
0.076172686,0.701298701,23,0,0.096483919,6000.0,4,0,0,0,1.0
0.009162873,0.041368838,48,0,0.315144625,7916.0,6,0,2,0,0.0
0.046056327,0.289689654,70,0,0.854762145,9900.0,31,0,4,0,0.0
0.255941299,0.004325912,54,1,383.0,3002.3579123563413,4,1,0,0,0.0
0.1823262,0.839004094,27,1,0.378352941,2124.0,7,0,0,0,0.0
0.535640106,0.9999999,43,1,1256.0,4048.637953580842,5,2,0,0,1.0
0.014197143,0.06252254,35,0,0.203963911,6760.0,10,0,1,0,2.0
0.172038499,0.952939608,62,2,0.502934145,4600.0,7,0,3,0,2.0
0.009084526,0.014877914,59,0,5.482587065,200.0,15,0,1,0,0.0
0.025795927,0.0,30,0,0.501519757,6250.0,7,0,2,0,0.0
0.023464358,0.015276207,35,0,0.477204559,3333.0,14,0,2,0,1.0
0.033084637,0.0,53,0,0.778245387,3088.0,7,0,3,0,2.0
0.052881446,0.782660608,57,0,0.325898253,9100.0,11,0,2,0,1.0
0.142687,1.01229877,43,0,922.0,3164.305600715815,6,0,0,0,2.0
0.095497645,0.9999999,40,0,0.066035254,3800.0,2,0,0,0,3.0
0.019402844,0.019413414,36,0,173.0,3033.989435933819,10,0,0,0,0.0
0.016924684,0.212107329,69,0,0.439661799,1300.0,7,0,0,0,0.0
0.107917238,0.912383114,30,0,0.821816601,2300.0,9,0,0,0,0.0
0.481134992,0.966777409,43,0,0.405918816,5000.0,2,2,1,0,0.0
0.036499514,0.101799884,41,0,0.983099262,4200.0,5,0,3,0,0.0
0.016282367,0.134940266,42,0,1010.0,3478.2070233727145,7,0,1,0,0.0
0.013861456,0.0,42,0,0.0,2464.3369482063595,4,0,0,0,0.0
0.030735989,0.455651055,58,0,5816.0,6085.774937280905,10,0,3,0,0.0
0.033157203,0.607848093,55,0,0.38226344,6900.0,9,0,2,0,0.0
0.033833824,0.728289404,70,0,0.352697095,14700.0,13,0,2,0,0.0
0.105478776,0.975088968,38,0,0.749418875,2150.0,8,0,0,0,5.0
0.096524761,0.909462393,61,1,0.263552676,2932.0,7,0,1,0,0.0
0.015545599,0.0,43,0,0.0,1500.0,5,0,0,0,0.0
0.011451167,0.028862324,45,0,0.467124814,5383.0,7,0,2,0,2.0
0.028598806,0.318364467,52,0,0.2793023,9000.0,16,0,1,0,1.0
0.285065532,0.904889126,47,0,0.724055189,5000.0,6,1,2,0,1.0
0.009428535,0.0,83,0,9.0,0.0,8,0,0,0,0.0
0.080858765,0.732461356,34,0,2.386011121,3416.0,6,0,0,0,0.0
0.408869575,0.94344473,32,0,0.361315939,3525.0,11,2,1,0,0.0
0.014889447,0.002571061,34,0,0.382704692,3260.0,6,0,1,0,0.0
0.210787762,0.983320255,51,0,0.676000718,5570.0,21,0,2,0,2.0
0.047966735,0.105031075,55,1,0.281329442,10620.0,3,0,1,0,0.0
0.618896484,0.926113492,63,0,0.626128266,2104.0,7,4,0,2,0.0
0.008177438,0.002727107,72,0,1.0,2347.2208486380846,4,0,0,0,0.0
0.006433525,0.012679105,92,0,0.00137931,2174.0,4,0,0,0,0.0
0.030385573,0.000403569,73,1,53.0,0.0,8,0,0,0,0.0
0.197190564,0.130857648,53,0,0.423173804,1984.0,7,0,1,2,1.0
0.013298522,0.008249313,74,0,5133.0,3300.8752331492133,4,0,2,0,0.0
0.044781344,0.494650535,37,0,1.831084458,2000.0,6,0,2,0,0.0
0.086207664,0.383916644,37,1,0.522035438,2200.0,7,0,0,0,1.0
0.085886123,0.687421876,55,0,1.049353702,4254.0,11,0,3,0,0.0
0.007887965,0.010261039,64,0,0.384578467,6250.0,7,0,2,0,0.0
0.009015736,0.080840264,52,0,0.243861793,9000.0,10,0,2,0,1.0
0.016471194,0.10989011,23,0,0.004991681,600.0,2,0,0,0,0.0
0.025997648,0.288896778,36,0,0.309050089,12916.0,6,0,3,0,0.0
0.083235959,0.985100497,44,0,22.8013245,150.0,6,0,2,0,3.0
0.04046397,0.705942215,63,0,0.357282136,6666.0,8,0,1,0,0.0
0.07992148,0.0,57,0,1.669866301,2916.0,11,0,5,0,1.0
0.03123779,0.129475803,40,0,0.456972662,9400.0,19,0,2,0,2.0
0.006114523,0.033752644,67,0,1355.0,4074.614814019538,11,0,1,0,0.0
0.01172283,0.048447834,50,0,3229.0,4539.050349833218,7,0,2,0,0.0
0.039452187,0.9999999,62,0,0.220782878,3550.0,3,0,1,0,1.0
0.369642297,0.992000941,47,2,0.504887715,3784.0,5,0,1,1,3.0
0.005258789,0.06398394,65,0,0.199888382,10750.0,8,0,1,0,0.0
0.020327812,0.308626355,55,0,0.08443966,8360.0,6,0,0,0,1.0
0.024317121,0.203846727,33,0,0.220871487,6333.0,8,0,0,0,2.0
0.036233841,0.455001867,53,0,0.424615385,2599.0,5,0,0,0,0.0
0.008905729,0.002512897,52,0,0.293842092,11740.0,8,0,2,0,3.0
0.157235045,0.889541716,57,1,0.005289256,6049.0,5,0,0,0,1.0
0.062740747,0.716043524,46,0,0.720822919,5200.0,5,0,2,0,3.0
0.108596043,0.474893501,48,0,0.490279465,6583.0,15,0,2,1,0.0
0.059178286,0.70788011,43,0,0.412348401,7255.0,12,0,2,0,0.0
0.070806598,0.161606268,63,1,0.287581162,24333.0,19,0,5,0,0.0
0.015883706,0.071048892,42,0,0.058614143,4213.0,3,0,0,0,1.0
0.013390164,0.122605745,48,0,0.172365527,5000.0,7,0,0,0,2.0
0.01427882,0.226838251,55,0,0.402864091,3700.0,10,0,1,0,1.0
0.008786584,0.010061903,49,0,0.183486894,14000.0,8,0,2,0,3.0
0.013333707,0.005463148,63,0,3045.0,3415.4369300602216,3,0,2,0,0.0
0.061350167,0.0,61,0,8292.0,13819.079689636517,17,0,6,0,1.0
0.020045978,0.1212891,36,0,0.095974407,3750.0,7,0,0,0,3.0
0.01414243,0.004814458,29,0,432.0,1817.3156045472062,4,0,0,0,0.0
0.012876201,0.01457713,34,0,1695.0,4041.0593608944746,6,0,2,0,0.0
0.009693081,0.017256189,58,0,0.414765445,3900.0,8,0,1,0,1.0
0.041921919,0.033580674,57,1,0.173611111,4031.0,10,0,0,0,3.0
0.006786372,0.170856038,63,0,0.101168925,9666.0,4,0,0,0,0.0
0.045991736,0.692695214,77,0,0.27736328,13000.0,6,0,1,0,1.0
0.063956026,0.584081068,36,0,0.610597351,4000.0,10,0,1,0,0.0
0.01234404,0.346766001,61,0,2049.0,3902.0223969563626,8,0,1,0,0.0
0.014777682,0.000209787,46,0,0.034230138,7916.0,6,0,0,0,2.0
0.082491764,0.9999999,51,0,0.0,2544.104612531531,2,0,0,0,2.0
0.018329197,0.070360134,61,0,0.129537409,50000.0,13,0,3,0,2.0
0.080216064,0.970324495,31,0,0.20991707,5787.0,4,0,0,0,0.0
0.05582572,0.9999999,44,0,0.337392642,7800.0,7,0,1,0,2.0
0.184785827,0.518349074,42,1,0.416333287,14497.0,16,0,6,0,0.0
0.040338636,0.080199548,67,1,107.0,2453.3110490697873,3,0,0,0,0.0
0.034851697,0.1892993,47,0,0.680515441,4500.0,14,0,2,0,2.0
0.004334265,0.137886211,71,0,0.108408797,3864.0,5,0,1,0,0.0
0.017726584,0.112841023,57,0,0.342576254,7933.0,6,0,1,0,0.0
0.050575079,0.580993521,33,0,0.37413908,4500.0,3,0,1,0,0.0
0.077871502,0.9999999,61,0,0.096333853,5127.0,1,0,0,0,1.0
0.295598058,1.031273069,52,2,0.183774519,5250.0,6,0,0,0,0.0
0.610455457,0.9999999,52,98,0.0,1201.5501576894092,0,98,0,98,0.0
0.016722822,0.01645851,54,0,0.258152325,18000.0,28,0,1,0,4.0
0.024861809,0.213232473,53,0,0.527251699,6916.0,13,0,3,0,4.0
0.10263714,0.90699462,40,0,0.008443908,4144.0,4,0,0,0,3.0
0.039903934,0.9999999,78,0,1.906542056,427.0,3,0,0,0,0.0
0.01886457,0.011591945,43,0,0.47233948,4500.0,12,0,2,0,1.0
0.009719333,0.0,63,0,0.0,2351.085240498852,3,0,0,0,0.0
0.02023175,0.173130748,27,0,0.436900958,1251.0,3,0,0,0,0.0
0.423233692,0.828685259,28,1,0.100177305,3383.0,2,1,0,1,1.0
0.004884011,0.0,70,0,0.219887077,3187.0,4,0,1,0,1.0
0.055289647,0.74605079,45,0,0.456910839,6033.0,7,0,2,0,2.0
0.016126636,0.050926042,47,0,0.683403688,4500.0,10,0,2,0,0.0
0.410574876,1.000249206,43,1,0.168725317,11900.0,18,1,0,0,1.0
0.008927167,0.000357769,58,0,0.22356644,10166.0,10,0,2,0,0.0
0.018944846,0.009893873,35,0,470.0,3058.1059783415426,12,0,0,0,0.0
0.028876603,0.264241664,55,0,2754.0,6044.728375448134,11,0,3,0,0.0
0.006696974,0.260075273,72,0,1635.0,3080.0999424456963,5,0,1,0,0.0
0.028148148,0.06602965,28,0,0.702632203,4216.0,6,0,2,0,0.0
0.004894394,0.045331175,77,0,0.189806536,12301.0,8,0,1,0,1.0
0.469538286,0.759479046,42,0,942.0,3033.145032400746,3,1,1,1,0.0
0.136849458,0.083742595,39,0,0.02869288,1881.0,3,1,0,0,0.0
0.010265574,0.009893695,54,0,870.0,3262.544632567878,4,0,1,0,0.0
0.01750424,0.0,50,0,0.0,3524.0,2,0,0,0,2.0
0.458846353,0.803598201,30,0,0.57483998,4061.0,6,1,1,1,3.0
0.084774266,0.741896395,47,0,0.012283959,7000.0,2,0,0,0,1.0
0.014448377,0.155425681,39,0,0.236753759,6850.0,5,0,1,0,2.0
0.010350784,0.02319768,43,0,0.273126979,5685.0,6,0,1,0,0.0
0.086123725,0.829087391,25,0,525.0,743.819547651929,3,0,0,0,0.0
0.008068437,0.110417351,62,0,0.218060903,2856.0,9,0,1,0,0.0
0.011662974,0.145527267,70,0,0.387764489,2173.0,12,0,1,0,0.0
0.13544388,0.9999999,27,0,0.0,1800.0,0,0,0,0,0.0
0.371597591,0.1036191,51,2,0.675588371,4333.0,21,2,2,0,2.0
0.022669077,0.243867809,82,0,0.064224138,2319.0,5,0,0,0,0.0
0.138604791,0.308299078,51,0,0.26515245,8100.0,7,1,2,0,1.0
0.018892702,0.137226743,41,0,0.211869815,3133.0,9,0,0,0,1.0
0.010402481,0.012091544,51,0,0.235542728,9700.0,12,0,3,0,2.0
0.033576205,0.187095005,42,0,0.548568054,33869.0,16,0,4,0,3.0
0.004894996,0.061677533,70,0,83.0,1922.080613551931,2,0,0,0,0.0
0.004896485,0.013676499,61,0,0.18452381,4199.0,6,0,1,0,0.0
0.017938519,0.390934844,58,0,2283.0,4636.0578678854135,7,0,2,0,0.0
0.018996636,0.078500575,44,0,0.2143466,15250.0,16,0,2,0,2.0
0.016875789,0.192349075,46,0,2747.0,4008.9586749253262,12,0,1,0,0.0
0.025146807,0.419408856,64,0,0.440263684,13500.0,11,0,2,0,0.0
0.013497531,0.002008884,38,0,0.000588062,3400.0,2,0,0,0,0.0
0.058403883,0.553983914,45,0,0.14714835,12483.0,12,0,0,0,0.0
