SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.479011409,57,0,3800.0,,14,0,2,0,0.0
0,0.462614954,40,1,2465.0,,6,1,1,0,2.0
0,0.83400664,38,0,3723.0,,6,0,2,0,0.0
0,0.066374102,37,0,3402.0,,20,0,3,1,3.0
0,0.004260728,69,0,285.0,,11,0,1,0,0.0
0,0.084391561,81,0,1677.0,,3,0,1,0,0.0
0,0.048767946,58,0,1512.0,,13,0,1,0,1.0
0,0.9999999,77,0,458.0,,4,1,1,0,
0,0.027072988,56,0,2772.0,,7,0,1,0,0.0
0,0.0,50,0,0.0,,3,0,0,0,0.0
0,0.9999999,61,0,375.0,,0,2,0,0,0.0
0,0.099982762,49,0,1526.0,,3,0,1,0,0.0
0,0.032769199,70,0,724.0,,11,0,1,0,0.0
0,0.071126738,56,0,1121.0,,8,0,1,0,0.0
0,0.574053543,69,0,4685.0,,20,0,2,0,1.0
0,0.079688773,36,0,4049.0,,8,0,2,0,0.0
0,0.056108071,48,0,117.0,,14,0,0,0,0.0
0,0.044794684,39,0,2190.0,,7,0,1,0,0.0
0,0.9999999,34,0,729.0,,2,0,1,0,0.0
0,0.0,62,0,2099.0,,4,0,1,0,
0,0.401866045,47,0,1828.0,,5,0,1,0,0.0
0,0.005488757,42,0,3377.0,,9,0,2,0,0.0
0,0.014542126,48,0,5201.0,,9,0,4,0,3.0
0,0.035706676,36,0,1454.0,,4,0,1,0,0.0
0,0.061552036,30,0,966.0,,9,0,1,0,3.0
0,1713.0,47,0,568.0,,9,0,0,0,0.0
0,0.0,60,0,558.0,,6,0,1,0,0.0
0,0.110319587,64,0,52.0,,7,0,0,0,0.0
0,0.000508188,34,0,1834.0,,9,0,1,0,0.0
0,0.0,42,0,2782.0,,13,0,1,0,0.0
0,0.9999999,52,0,1022.0,,3,0,1,0,0.0
0,0.004396815,70,0,1494.0,,10,0,2,0,0.0
0,0.030083262,70,0,4116.0,,9,0,1,0,
0,0.039552317,68,0,2649.0,,9,0,2,0,0.0
0,0.250713091,45,0,4830.0,,8,0,2,0,0.0
0,0.102031508,66,0,90.0,,4,0,0,0,0.0
0,0.056314308,78,0,1341.0,,4,0,1,0,0.0
0,0.014710953,51,0,845.0,,4,0,1,0,0.0
0,0.82599732,25,1,299.0,,3,0,0,2,0.0
0,0.0672533,45,0,2263.0,,2,0,1,0,0.0
0,0.223161026,59,0,2969.0,,12,0,1,0,0.0
0,0.173030429,72,1,2977.0,,14,0,2,0,0.0
0,0.534774212,58,0,3104.0,,9,0,1,0,1.0
0,0.095498173,44,1,5756.0,,12,0,3,0,1.0
0,0.0,47,0,3.0,,2,0,0,1,
0,0.149623583,55,2,6749.0,,7,0,2,0,0.0
0,0.9999999,44,1,91.0,,1,2,0,0,3.0
0,0.019713722,58,0,3324.0,,6,0,1,0,0.0
0,0.541314426,42,0,445.0,,2,0,0,0,0.0
0,0.087342483,45,0,1217.0,,8,0,1,0,0.0
0,0.9999999,36,0,180.0,,2,1,0,0,0.0
0,0.0,72,0,53.0,,6,0,0,0,0.0
0,0.303434828,66,0,3707.0,,11,0,2,0,0.0
0,0.216061956,64,0,8007.0,,24,0,2,0,0.0
0,0.741251326,57,0,145.0,,10,2,0,0,
0,0.010134964,65,0,2579.0,,7,0,1,0,1.0
0,0.043689245,63,0,7449.0,,11,0,5,0,1.0
0,0.206859652,45,0,6879.0,,9,0,3,0,0.0
0,0.046113627,48,0,100.0,,13,0,0,0,0.0
0,0.000434762,53,0,3473.0,,6,0,2,0,
0,0.9999999,55,0,23.0,,0,1,0,0,0.0
0,0.020843654,77,0,40.0,,7,0,0,0,
0,0.180396075,69,0,732.0,,20,0,1,0,0.0
0,0.006717577,76,0,1593.0,,9,0,2,0,0.0
0,0.502461672,60,0,4954.0,,6,0,2,0,0.0
0,0.078994734,73,0,1487.0,,6,0,1,0,0.0
0,0.251780249,47,0,33409.0,,6,0,2,0,0.0
0,0.0,40,0,3301.0,,4,0,1,0,0.0
0,0.066361123,67,0,281.0,,7,0,1,0,0.0
0,0.000423005,56,0,1233.0,,8,0,1,0,0.0
0,0.014577962,63,0,983.0,,7,0,1,0,0.0
0,0.933358016,54,1,4614.0,,6,1,1,1,0.0
0,0.014476473,33,0,1753.0,,34,0,1,0,0.0
0,0.9999999,40,2,787.0,,1,0,1,0,0.0
0,0.003958194,63,1,1150.0,,20,0,1,0,0.0
0,0.024621377,58,1,818.0,,6,0,1,0,
0,0.660258196,59,4,2311.0,,7,0,0,0,0.0
0,0.411193828,36,0,2119.0,,18,0,0,0,0.0
0,0.326394671,33,0,482.0,,2,0,0,0,2.0
0,0.229036129,53,0,1192.0,,2,0,1,0,0.0
0,0.0,81,0,0.0,,1,0,0,0,
0,0.031551377,65,0,259.0,,15,0,0,0,0.0
0,0.011332861,88,0,8.0,,6,0,0,0,0.0
0,0.0,72,0,2.0,,4,0,0,0,0.0
0,0.086665473,40,0,3746.0,,8,0,2,0,0.0
1,0.01955643,52,0,4130.0,,23,0,2,0,0.0
0,0.541000777,59,0,3006.0,,17,0,1,0,0.0
0,0.056907022,68,0,45.0,,4,0,0,0,0.0
0,0.9999999,37,0,3075.0,,6,0,1,0,0.0
0,0.0,59,0,2554.0,,7,0,1,0,0.0
0,0.329917396,45,0,3622.0,,5,0,1,0,0.0
0,0.0,22,0,0.0,,2,0,0,0,
0,0.046692088,76,0,51.0,,7,0,0,0,
0,0.377098146,79,0,4616.0,,15,0,4,0,0.0
0,0.069364355,46,0,102.0,,7,0,0,0,0.0
0,0.340930384,46,0,4147.0,,8,0,3,0,0.0
0,0.015968064,27,0,0.0,,1,0,0,0,
0,0.440624772,30,0,1753.0,,9,0,2,0,0.0
0,0.028518826,64,0,23.0,,11,0,0,0,
0,0.171583905,56,0,1292.0,,14,0,1,0,0.0
1,0.222592469,38,0,4032.0,,10,0,2,0,0.0
0,0.000798697,73,0,0.0,,4,0,0,0,
0,0.843508169,61,2,34102.0,,15,0,1,1,1.0
0,0.11439986,79,0,1062.0,,21,0,1,0,0.0
0,0.004266922,31,0,11.0,,18,0,0,0,0.0
1,0.658843981,61,0,42.0,,6,1,0,0,0.0
0,0.712514374,65,0,6606.0,,12,0,1,0,0.0
1,0.495912807,61,1,121.0,,1,0,0,1,1.0
0,0.055347233,69,0,43.0,,8,0,0,0,0.0
0,0.036995324,43,0,42.0,,3,0,0,0,0.0
0,0.306982695,68,0,990.0,,5,0,1,0,0.0
0,0.975822098,64,0,686.0,,5,0,0,0,0.0
0,0.926799199,81,1,2110.0,,6,0,0,0,0.0
0,0.50499002,22,0,7.0,,1,0,0,0,0.0
0,0.099905281,61,0,3386.0,,11,0,2,0,0.0
0,0.169340146,60,0,2480.0,,13,0,2,0,0.0
0,0.024901332,61,0,1728.0,,13,0,1,0,1.0
0,0.508654576,50,0,4044.0,,7,0,2,0,1.0
0,0.9999999,44,1,469.0,,1,0,0,0,0.0
0,0.011693639,70,0,36.0,,16,0,0,0,0.0
0,0.022747547,69,0,1249.0,,7,0,1,0,0.0
1,0.027270956,66,0,593.0,,3,0,1,0,0.0
0,0.9999999,69,0,33.0,,1,0,0,0,0.0
0,0.042343872,31,0,46.0,,3,0,0,0,0.0
0,0.977898983,63,0,517.0,,5,0,0,1,0.0
0,0.087896623,81,0,325.0,,22,0,0,0,0.0
0,0.106922697,57,0,1368.0,,7,0,1,0,0.0
0,0.040917532,80,0,58.0,,3,0,0,0,0.0
0,0.9999999,75,0,0.0,,2,0,0,0,0.0
0,0.011363292,57,0,11.0,,5,0,0,0,0.0
0,0.066062263,78,0,29.0,,2,0,0,0,0.0
0,0.029959609,52,0,22.0,,3,0,0,0,0.0
0,0.075367579,71,0,61.0,,8,0,0,0,
0,0.007782756,88,0,14.0,,5,0,0,0,0.0
0,0.056662812,70,0,24.0,,3,0,0,0,0.0
0,0.282927046,51,0,1457.0,,8,0,1,0,3.0
0,0.03499825,56,0,1785.0,,13,0,0,0,0.0
1,0.9999999,31,0,18.0,,0,0,0,0,0.0
0,0.56425188,73,0,5224.0,,13,0,2,0,0.0
0,0.73076203,68,0,3618.0,,11,0,1,0,1.0
0,0.07229759,69,0,1818.0,,5,0,1,0,0.0
0,0.030498475,62,0,2813.0,,8,0,1,0,0.0
1,0.941839331,34,0,165.0,,4,2,0,0,0.0
0,0.025927158,53,0,82.0,,6,0,0,0,0.0
0,0.019931283,63,0,6174.0,,8,0,2,0,
0,0.076262176,51,0,1562.0,,4,0,1,0,1.0
0,0.051705741,53,0,50.0,,4,0,0,0,0.0
0,0.051827336,67,0,22.0,,3,0,0,0,0.0
0,0.048907727,62,0,860.0,,11,0,1,0,0.0
0,0.016759516,62,0,1273.0,,10,0,1,0,0.0
0,0.0,95,0,0.0,,2,0,0,0,0.0
0,0.758933036,57,0,5479.0,,7,0,1,0,3.0
0,0.9999999,21,0,10.0,,0,0,0,0,
0,0.9999999,74,0,1281.0,,1,0,1,0,
0,0.002218064,63,0,2191.0,,9,0,1,0,
1,1.012422988,54,2,6659.0,,15,0,2,0,1.0
0,0.036848943,62,0,59.0,,2,0,0,0,0.0
0,0.017799152,60,0,797.0,,7,0,1,0,0.0
0,0.0,40,0,2956.0,,12,0,1,0,1.0
0,0.429736694,39,3,3359.0,,14,0,2,0,0.0
0,0.159177106,68,1,1391.0,,9,0,1,2,0.0
1,1.00119976,32,0,2569.0,,9,1,1,2,0.0
0,0.072855061,62,0,3003.0,,4,0,1,0,0.0
0,0.384295994,60,0,1674.0,,18,0,1,0,0.0
0,0.019376663,68,0,1277.0,,12,0,1,0,
0,0.066060436,52,1,4815.0,,14,0,3,0,0.0
0,0.018787034,76,0,462.0,,14,0,0,0,0.0
1,0.324884553,73,2,279.0,,6,0,0,0,0.0
0,0.027770635,35,0,3594.0,,3,0,1,0,0.0
0,4.67e-05,51,0,1968.0,,12,0,2,0,1.0
0,0.028396526,65,0,1014.0,,7,0,1,0,0.0
1,0.9999999,66,3,36.0,,4,0,0,0,0.0
0,0.019475263,73,0,12.0,,3,0,0,0,0.0
0,0.225959718,73,0,2817.0,,17,0,2,0,0.0
0,0.051237716,68,0,967.0,,5,0,1,0,0.0
0,0.341127606,41,0,3363.0,,5,0,2,0,0.0
0,0.0,81,0,3.0,,4,0,0,0,0.0
0,0.02781755,67,0,76.0,,7,0,0,0,1.0
0,0.234343751,55,0,402.0,,5,0,0,0,
0,0.038664825,61,0,1834.0,,9,0,2,0,0.0
0,0.9999999,67,0,578.0,,6,0,0,0,0.0
0,0.9999999,59,1,730.0,,1,0,1,1,0.0
0,0.071724079,28,0,1650.0,,7,0,1,0,0.0
0,0.032614265,49,0,1657.0,,7,0,1,0,0.0
0,0.119973334,59,0,2306.0,,5,0,1,0,0.0
0,0.084892812,48,0,50.0,,3,0,0,0,0.0
0,0.042867783,52,0,1698.0,,12,0,2,0,0.0
0,0.019289889,47,0,2387.0,,7,0,1,0,0.0
0,0.019666071,42,0,4067.0,,6,0,2,0,0.0
0,0.140669533,51,0,2919.0,,7,0,1,0,3.0
0,0.0,38,1,0.0,,3,0,0,0,0.0
0,0.0,55,3,1481.0,,12,0,1,1,3.0
0,0.135981869,24,0,550.0,,3,0,0,0,
0,0.071321781,42,0,86.0,,4,0,0,0,0.0
0,0.277949464,42,1,45.0,,6,0,0,0,0.0
0,0.441769637,60,1,2851.0,,8,0,2,0,1.0
0,0.041382384,47,0,3158.0,,15,0,1,0,
0,0.602769119,70,0,1430.0,,6,0,0,0,0.0
0,0.231360024,56,0,3471.0,,18,0,1,0,0.0
0,0.016297243,69,0,1650.0,,7,0,1,0,0.0
0,0.005217217,65,0,1010.0,,5,0,0,0,1.0
0,0.092840476,40,0,157.0,,9,0,0,0,
0,0.612116245,34,0,1331.0,,4,0,1,0,0.0
0,0.0,61,0,0.0,,4,0,0,0,0.0
0,0.12402528,61,0,4069.0,,7,0,3,0,0.0
0,0.152292612,71,0,110952.0,,9,0,0,0,0.0
0,0.086605363,70,0,73.0,,3,0,0,0,0.0
0,0.0,77,0,2495.0,,6,0,1,0,1.0
0,0.025692272,55,0,1297.0,,11,0,2,0,
0,0.175763021,48,0,4251.0,,9,0,1,0,0.0
0,0.090295485,71,0,1766.0,,5,0,1,0,0.0
1,0.630144195,53,0,2829.0,,9,0,1,0,0.0
0,0.012544081,61,0,357.0,,10,0,0,0,1.0
0,0.033025332,62,0,9050.0,,16,0,2,0,1.0
0,0.0,47,0,1028.0,,8,0,1,0,0.0
0,0.9999999,40,0,73.0,,0,0,0,0,0.0
0,0.0,54,0,2154.0,,9,0,1,0,0.0
0,0.070244146,63,0,25.0,,2,0,0,0,0.0
0,0.9999999,75,0,2319.0,,9,0,1,0,0.0
0,0.146621334,69,0,2307.0,,6,0,1,0,0.0
0,0.0,63,0,521.0,,9,0,1,0,0.0
0,0.898927468,56,0,1704.0,,5,0,1,0,1.0
0,0.9999999,36,0,468.0,,1,0,0,1,0.0
0,0.091521816,50,0,1224.0,,6,0,1,0,
0,0.029784256,54,0,5599.0,,14,0,3,0,0.0
0,0.082783443,49,0,1736.0,,6,0,1,0,0.0
0,0.318326265,44,0,2687.0,,10,0,1,0,2.0
0,0.9999999,33,0,1457.0,,2,0,1,0,0.0
0,0.00915968,64,0,276.0,,19,0,1,0,0.0
0,0.232115345,64,0,1461.0,,10,0,2,0,1.0
0,0.9999999,63,0,484.0,,5,0,0,0,0.0
0,0.0,64,0,901.0,,20,0,1,0,0.0
0,0.0,82,0,0.0,,3,0,0,0,0.0
0,0.003999733,87,0,1.0,,4,0,0,0,0.0
0,0.008853443,42,1,2554.0,,12,0,1,0,0.0
0,0.0,23,0,33.0,,1,0,0,0,0.0
0,0.956529549,56,0,1640.0,,4,0,2,0,1.0
0,0.040672317,81,0,92.0,,5,0,0,0,
0,0.042842616,75,0,1044.0,,9,0,1,0,0.0
0,0.17892171,46,0,1825.0,,9,0,2,0,0.0
0,0.475454545,40,3,2648.0,,5,1,1,0,2.0
0,0.001636314,76,0,1.0,,4,0,0,0,0.0
0,0.9999999,55,0,0.0,,1,0,0,0,0.0
0,0.019475263,33,0,862.0,,2,0,1,0,0.0
0,0.9999999,30,0,11.0,,2,1,0,0,0.0
0,0.237317827,35,0,2222.0,,10,0,1,0,0.0
0,0.9999999,64,0,760.0,,1,2,0,0,0.0
0,0.0,48,0,127.0,,5,0,1,0,
1,0.7012613,53,1,8464.0,,15,0,5,0,0.0
0,0.0,81,0,607.0,,10,0,1,0,0.0
0,0.12531925,52,0,656.0,,5,0,1,0,0.0
0,0.021070488,45,0,4207.0,,5,0,1,0,0.0
0,0.010566314,62,0,2198.0,,9,0,1,0,0.0
1,1.572459745,31,2,518.0,,8,3,0,1,0.0
0,0.006174108,75,0,17.0,,12,0,0,0,0.0
0,0.016904359,56,0,2478.0,,3,0,1,0,0.0
0,0.0,57,0,364.0,,5,0,0,0,0.0
0,0.9999999,38,0,4.0,,5,0,0,0,0.0
0,0.1188402,31,0,310.0,,8,0,0,0,0.0
0,0.112172289,40,0,549.0,,7,0,0,0,
0,0.9999999,38,1,65.0,,0,0,0,0,0.0
0,0.057738408,60,0,1578.0,,7,0,1,0,0.0
0,0.9999999,54,0,116.0,,1,1,0,0,0.0
0,0.002769178,55,0,342.0,,3,0,1,0,
0,0.0,64,0,0.0,,6,0,0,0,
0,0.9999999,30,0,2146.0,,2,0,2,2,1.0
0,0.196948761,60,0,746.0,,14,0,0,0,0.0
0,0.237045596,39,0,443.0,,4,0,0,0,0.0
0,0.086003958,53,0,520.0,,5,0,0,0,2.0
0,0.118827113,41,0,2032.0,,8,0,3,0,0.0
0,0.003010329,54,0,2295.0,,23,0,2,0,0.0
0,0.043720983,39,0,6295.0,,12,0,4,0,0.0
0,0.040973111,49,0,20.0,,3,0,0,0,0.0
0,0.012775336,65,0,2570.0,,15,0,1,0,0.0
0,0.216335316,74,0,5778.0,,12,0,2,0,0.0
0,0.320714844,56,0,2624.0,,13,0,1,0,0.0
0,0.008754387,85,0,13.0,,9,0,0,0,0.0
0,0.18910676,64,0,2097.0,,13,0,2,0,0.0
0,0.165720732,40,1,6701.0,,13,0,3,0,4.0
0,0.005653737,40,0,1950.0,,7,0,1,0,0.0
0,0.0,52,0,5321.0,,6,0,3,0,0.0
0,0.022411215,72,0,412.0,,8,0,0,0,0.0
0,0.9999999,86,0,0.0,,4,0,0,0,0.0
0,0.241671474,63,1,2719.0,,11,0,2,0,0.0
0,0.132546686,47,0,2539.0,,8,0,1,0,1.0
0,0.158605248,42,0,2082.0,,10,0,1,0,0.0
0,0.9999999,65,0,1393.0,,2,0,2,0,0.0
0,0.115839012,49,1,2911.0,,12,0,2,0,0.0
0,0.105965359,79,0,601.0,,15,0,1,0,
0,1.043037079,47,0,5024.0,,10,0,3,0,0.0
0,0.001631536,77,0,1.0,,3,0,0,0,
0,0.263086846,45,0,1254.0,,6,0,2,0,0.0
0,0.412602705,66,0,1631.0,,11,0,1,0,1.0
0,0.020971571,65,0,37.0,,8,0,0,0,0.0
0,0.359984517,57,0,2108.0,,8,0,1,0,0.0
0,0.012940669,69,0,464.0,,4,0,0,0,0.0
1,0.600309637,81,0,312.0,,3,0,0,1,0.0
0,114.0,82,0,4.0,,4,0,0,0,0.0
0,0.004807147,82,0,6.0,,6,0,0,0,0.0
0,0.426102956,37,0,2784.0,,2,0,1,0,0.0
0,0.002259682,57,0,1596.0,,11,0,1,0,0.0
0,0.298962839,41,0,9768.0,,10,0,3,0,
0,0.861751766,44,4,3626.0,,4,1,1,1,0.0
0,0.004813478,87,0,2.0,,4,0,0,0,0.0
0,0.003348759,65,0,165.0,,8,0,1,0,1.0
0,0.17006058,61,0,1055.0,,2,0,1,0,0.0
0,0.219391586,66,0,4013.0,,8,0,2,0,0.0
0,0.725847925,54,0,1314.0,,5,0,0,0,1.0
0,0.0,53,2,1003.0,,12,0,1,0,4.0
0,0.016821105,79,0,19.0,,4,0,0,0,0.0
0,0.0,84,0,0.0,,1,0,0,0,0.0
0,0.9999999,52,0,0.0,,0,0,0,0,0.0
0,0.265958493,38,0,2970.0,,8,0,1,0,0.0
0,0.0,57,0,1271.0,,7,0,1,0,0.0
1,1.020238402,39,0,4208.0,,8,0,2,3,0.0
0,0.003229946,67,0,693.0,,7,0,1,0,0.0
0,0.065474462,53,0,47.0,,1,0,0,0,0.0
0,0.002533164,65,0,1.0,,2,0,0,0,
0,0.226378875,58,0,1504.0,,10,0,2,0,0.0
0,0.021347424,67,0,360.0,,6,0,0,0,0.0
0,0.006654943,60,0,2297.0,,9,0,1,0,0.0
0,0.029335806,60,0,2632.0,,6,0,3,0,0.0
0,0.098568635,56,0,1488.0,,13,0,0,0,2.0
0,0.872514966,47,0,2817.0,,8,0,1,0,2.0
0,0.818635607,37,1,446.0,,3,0,0,0,0.0
0,0.0,55,0,58.0,,2,0,0,0,1.0
0,0.040139197,54,0,1597.0,,10,0,1,0,0.0
0,0.0,73,0,2.0,,7,0,0,1,0.0
0,0.0,75,0,122.0,,9,0,0,0,0.0
0,0.000771581,79,0,0.0,,5,0,0,0,
0,0.85085819,54,1,1067.0,,7,2,0,1,0.0
0,0.165918267,69,0,557.0,,5,0,0,0,0.0
0,0.800630721,59,0,1544.0,,4,1,1,0,0.0
0,0.003192579,34,0,787.0,,6,0,0,0,0.0
0,0.013472229,38,0,23.0,,9,0,0,0,0.0
0,0.010889237,45,0,10.0,,3,0,0,0,0.0
0,0.085914086,21,0,2.0,,2,0,0,0,
0,0.053240845,30,0,408.0,,10,0,0,0,0.0
0,0.0,53,0,2599.0,,7,0,1,0,0.0
0,0.918560268,60,0,7327.0,,22,0,1,0,0.0
0,0.054328197,47,0,1579.0,,11,0,1,0,2.0
0,0.0,29,0,2622.0,,9,0,2,0,0.0
0,0.616923765,40,0,43843.0,,14,0,1,0,0.0
1,0.974681222,39,1,4340.0,,12,0,3,0,0.0
0,0.231126348,51,0,1981.0,,4,0,1,0,0.0
0,0.843087588,64,0,2466.0,,4,1,1,0,0.0
0,0.003492909,36,0,2779.0,,9,0,2,0,0.0
0,0.102601419,44,0,3192.0,,8,0,1,0,0.0
0,0.0,57,0,1110.0,,4,0,1,0,
1,0.833701048,46,0,2908.0,,12,0,1,0,2.0
0,0.129094692,62,0,14136.0,,29,0,17,0,0.0
0,0.107340988,85,0,24.0,,3,0,0,0,
0,0.0,86,0,26.0,,6,0,0,0,0.0
0,0.079130809,58,0,1285.0,,16,0,1,0,0.0
0,0.01405871,34,0,613.0,,3,0,1,0,0.0
0,0.010428075,68,0,251.0,,6,0,1,0,0.0
0,0.0,62,0,1606.0,,3,0,1,0,0.0
1,0.981118104,44,1,7148.0,,10,0,3,2,0.0
0,0.385650275,71,0,2828.0,,15,0,1,0,0.0
0,0.9999999,49,1,603.0,,4,0,0,0,0.0
0,0.023922157,66,0,21.0,,6,0,0,0,0.0
0,1.062937063,47,5,914.0,,8,1,0,2,0.0
0,0.013606816,83,0,2162.0,,12,1,2,0,0.0
0,0.060616509,27,0,27.0,,3,0,0,0,0.0
0,0.0,44,0,0.0,,4,0,0,0,1.0
0,0.019570031,69,0,4683.0,,6,0,4,0,0.0
0,0.382460141,49,0,613.0,,3,0,0,0,0.0
0,0.052316162,55,0,1443.0,,10,0,1,0,0.0
0,0.224618912,63,0,4420.0,,14,0,2,0,0.0
0,0.058828063,76,1,257.0,,14,0,0,0,0.0
0,0.9999999,54,0,2271.0,,2,0,1,0,0.0
0,0.210552631,66,0,3181.0,,9,0,1,0,0.0
0,0.516747678,55,0,4228.0,,10,0,1,0,0.0
0,0.000244439,75,0,452.0,,9,0,0,0,0.0
0,0.869181477,57,2,8494.0,,18,0,4,0,0.0
0,0.005625838,85,0,206.0,,13,0,0,0,
0,0.030774399,67,0,37.0,,7,0,0,0,0.0
0,0.081451584,45,0,3753.0,,8,0,1,0,0.0
0,0.9999999,62,0,4795.0,,10,0,2,0,1.0
0,0.011362797,56,0,943.0,,22,0,0,0,0.0
0,0.9999999,67,0,193.0,,4,0,0,0,0.0
0,0.085826119,69,0,90.0,,6,0,0,0,
0,0.053192908,55,0,44.0,,2,0,0,0,0.0
0,0.070795989,79,0,394.0,,10,0,0,0,
0,0.156271801,53,0,3044.0,,7,0,2,0,
0,0.030426371,53,0,484.0,,8,0,0,0,1.0
0,0.279616862,41,0,2669.0,,15,0,1,0,0.0
0,0.071889237,63,0,2498.0,,6,0,2,1,0.0
0,0.112945989,66,0,714.0,,4,0,0,0,0.0
0,0.024118538,89,0,45.0,,8,0,0,0,0.0
0,0.033793118,59,0,48.0,,3,0,0,0,0.0
0,0.9999999,24,0,0.0,,0,0,0,0,0.0
0,0.024177708,69,0,903.0,,7,0,1,0,0.0
0,0.080266144,35,0,62.0,,5,0,0,0,0.0
0,0.010341262,65,0,414.0,,10,0,1,0,0.0
0,0.023093622,61,0,4093.0,,9,0,3,0,2.0
0,0.9999999,66,0,6026.0,,4,0,3,0,0.0
0,0.026877561,65,0,1487.0,,7,0,2,0,0.0
0,0.002707345,57,1,3949.0,,13,0,5,0,
0,0.00142849,41,0,4224.0,,6,0,2,0,0.0
0,0.027904098,81,0,35.0,,9,0,0,0,
0,0.915173736,27,0,328.0,,2,0,0,0,0.0
0,0.0,62,0,1099.0,,14,0,0,0,0.0
0,0.074711818,78,0,2563.0,,9,0,1,0,
0,0.826173826,32,1,1481.0,,4,0,1,0,0.0
0,0.000464736,71,0,1594.0,,7,0,1,0,0.0
0,0.115923064,53,0,2397.0,,7,0,1,0,2.0
0,0.9999999,75,0,0.0,,0,0,0,0,2.0
0,0.441876546,52,0,4549.0,,9,0,1,0,0.0
0,0.0,77,0,432.0,,4,0,0,0,
1,0.9999999,21,0,34.0,,1,0,0,0,0.0
0,0.007836415,71,0,1052.0,,15,0,1,0,0.0
0,0.0,71,0,523.0,,3,0,1,0,0.0
0,0.404146125,56,0,6865.0,,11,0,2,0,0.0
0,0.019467242,82,0,285.0,,10,0,1,0,
0,0.0,59,0,0.0,,2,0,0,0,
0,0.545384281,33,3,2268.0,,14,0,2,0,1.0
0,0.000399989,75,0,1678.0,,19,0,1,0,0.0
0,0.097925074,59,0,2923.0,,7,0,1,0,0.0
0,0.342818345,65,1,4620.0,,14,0,1,0,2.0
0,0.389046027,78,0,408.0,,2,0,0,0,0.0
0,0.011332389,36,0,4119.0,,7,0,2,0,0.0
0,0.580215119,60,0,1215.0,,7,0,2,0,2.0
0,0.015282322,82,0,34.0,,7,0,0,0,
0,0.028376667,57,1,1425.0,,11,0,1,0,1.0
0,0.450555484,69,0,3132.0,,12,0,1,0,0.0
0,0.880786139,66,0,1009.0,,3,0,1,0,0.0
0,0.11117353,53,0,59.0,,4,0,0,0,0.0
0,0.590865842,67,0,269.0,,4,0,0,0,0.0
0,0.9999999,36,0,19.0,,1,0,0,0,0.0
0,0.004059033,103,0,5.0,,6,0,0,0,0.0
0,0.0,53,0,703.0,,6,0,1,0,0.0
0,0.0,75,0,0.0,,1,0,0,0,
0,0.000351195,63,0,1965.0,,11,0,2,0,
0,0.179329873,38,0,3949.0,,9,0,1,0,
0,0.021229379,71,0,1103.0,,8,0,0,0,0.0
0,0.000184206,84,0,0.0,,7,0,0,0,0.0
1,0.9999999,26,0,50.0,,2,0,0,0,0.0
0,0.046743626,51,0,51.0,,3,0,0,0,0.0
0,0.60309155,70,0,1124.0,,26,0,0,0,0.0
0,0.0,27,0,524.0,,3,0,0,0,
0,852.0,63,0,6820.0,,4,0,2,0,0.0
0,0.9999999,32,0,0.0,,0,0,0,0,0.0
0,0.881118881,59,1,1175.0,,10,0,1,0,0.0
0,0.288223031,59,0,2121.0,,10,0,1,0,2.0
0,0.004908992,58,0,1113.0,,8,0,1,0,0.0
0,0.243141614,60,0,3486.0,,22,0,2,0,0.0
0,0.005949851,59,0,9.0,,2,0,0,0,0.0
0,0.732918892,60,0,4584.0,,9,0,1,0,1.0
0,0.0,40,0,231.0,,8,0,0,0,2.0
0,0.01859814,63,0,814.0,,3,0,1,0,0.0
1,0.769792467,51,0,506.0,,7,0,0,0,0.0
0,0.0,56,0,1024.0,,9,0,0,0,0.0
0,0.008330837,81,0,17.0,,3,0,0,0,
0,0.415286157,58,0,1320.0,,9,0,1,0,0.0
0,0.162392747,53,0,199.0,,10,0,0,0,0.0
0,0.222074165,72,0,1431.0,,14,1,2,0,1.0
0,0.0,54,0,2800.0,,10,0,2,0,0.0
0,0.620110726,54,0,5008.0,,14,0,1,0,0.0
0,0.0,62,3,1598.0,,8,0,1,0,0.0
0,0.0,91,0,0.0,,4,0,0,0,
1,0.657352022,52,1,3566.0,,7,0,3,0,0.0
0,0.024724334,32,0,10.0,,3,0,0,0,0.0
0,0.004933004,88,0,2.0,,2,0,0,0,
0,0.0,58,0,2397.0,,7,0,1,0,
0,0.9999999,71,0,1935.0,,3,0,1,0,0.0
0,0.015700878,75,0,5078.0,,19,0,5,0,0.0
0,0.9999999,40,0,910.0,,1,0,1,0,0.0
0,0.049189039,46,0,850.0,,9,0,1,0,0.0
0,0.860356866,30,1,2271.0,,11,0,1,0,0.0
0,0.031425503,59,0,691.0,,16,0,1,0,1.0
0,0.589271314,65,0,4423.0,,13,0,2,0,0.0
0,0.078167598,71,0,4840.0,,11,0,2,0,0.0
0,0.009913756,44,0,2284.0,,8,0,1,0,0.0
0,0.000499993,72,0,1119.0,,7,0,2,0,0.0
0,0.028228598,35,0,11.0,,2,0,0,0,0.0
0,0.118337536,63,0,2672.0,,6,0,1,0,0.0
0,0.008705989,75,0,997.0,,5,0,1,0,0.0
